year,date,id,sex,lon,lat
2017,2017-10-01T00:00:00Z,BI409022 W17-074,Hane,529752,6777863
2017,2017-09-29T00:00:00Z,BI409313 X17-200 +,Hona,524448,6812278
2017,2017-09-29T00:00:00Z,BI409080 W17-132,Hona,540759,6735190
2017,2017-10-01T00:00:00Z,BI409316 X17-203,Hona,509641,6843108
2017,2017-09-30T00:00:00Z,BI409115 X17-002 +,Hona,597505,6732725
2017,2017-09-23T00:00:00Z,BI409008 W17-060,Hona,525002,6746483
2017,2017-09-30T00:00:00Z,BI409236 X17-123,Hona,530545,6853661
2017,2017-10-01T00:00:00Z,BI080299 X12-105 +,Hona,568612,6810569
2017,2017-09-29T00:00:00Z,BI409021 W17-073,Hona,438859,6801517
2017,2017-10-01T00:00:00Z,BI080349 X12-154,Hona,520890,6800848
2017,2017-10-01T00:00:00Z,BI408776 HE184,Hane,373478,6860094
2017,2017-10-01T00:00:00Z,BI409381 X17-268 +,Hona,598335,6758739
2017,2017-09-29T00:00:00Z,BI080134 W12-157,Hona,530610,6762257
2017,2017-09-29T00:00:00Z,BI080134 W12-157,Hona,529973,6762787
2017,2017-10-01T00:00:00Z,BI409235 X17-122,Hona,587462,6761275
2017,2017-09-28T00:00:00Z,BI409038 W17-090,Hona,513805,6788609
2017,2017-10-01T00:00:00Z,BI409381 X17-268 +,Hona,598630,6746227
2017,2017-10-02T00:00:00Z,BI080352 X12-157,Hona,539171,6871967
2017,2017-10-02T00:00:00Z,BI409241 X17-128,Hona,521953,6825127
2017,2017-09-25T00:00:00Z,BI409009 W17-061 +,Hona,420174,6805354
2017,2017-09-29T00:00:00Z,BI080377 X12-182,Hona,551220,6835224
2017,2017-09-29T00:00:00Z,BI080134 W12-157,Hona,533882,6757281
2017,2017-09-30T00:00:00Z,BI406747 Z15-017,Hona,518326,6883732
2017,2017-09-18T00:00:00Z,BI406263 HE173,Hane,383270,6748835
2017,2017-09-30T00:00:00Z,BI409013 W17-065,Hona,495430,6760683
2017,2017-09-30T00:00:00Z,BI409324 X17-211 +,Hane,524652,6878650
2017,2017-09-24T00:00:00Z,BI409286 X17-173,Hona,569147,6819371
2017,2017-09-30T00:00:00Z,BI080270 W1205 X12-077 +,Hona,537808,6806052
2017,2017-10-02T00:00:00Z,BI409047 W17-099 +,Hona,467009,6786868
2017,2017-10-01T00:00:00Z,BI409309 X17-196,Hona,544471,6794404
2017,2017-10-01T00:00:00Z,BI409103 W17-155,Hona,529462,6728151
2017,2017-09-30T00:00:00Z,BI409244 X17-131,Hane,518420,6883404
2017,2017-09-26T00:00:00Z,BI409100 W17-152 +,Hona,525273,6746127
2017,2017-10-02T00:00:00Z,BI080276 X12-083 +,Hane,588789,6764763
2017,2017-09-22T00:00:00Z,BI409099 W17-151 +,Hane,539849,6764448
2017,2017-10-02T00:00:00Z,BI080097 W12-118,Hona,407560,6851715
2017,2017-10-02T00:00:00Z,BI080338 X12-143,Hona,582649,6763621
2017,2017-10-01T00:00:00Z,BI409235 X17-122,Hona,587462,6761275
2017,2017-10-01T00:00:00Z,BI408930 W1307 +,Hane,570647,6764725
2017,2017-10-01T00:00:00Z,BI080196 X12-002,Hona,517313,6861153
2017,2017-10-03T00:00:00Z,BI040502 XW059,Hona,522000,6809160
2017,2017-10-01T00:00:00Z,BI409071 W17-123 +,Hane,540225,6734392
2017,2017-09-27T00:00:00Z,BI409013 W17-065,Hona,497029,6754550
2017,2017-10-01T00:00:00Z,BI409309 X17-196,Hona,544538,6794343
2017,2017-10-02T00:00:00Z,BI080352 X12-157,Hona,538529,6871278
2017,2017-10-02T00:00:00Z,BI080010 W12-007 +,Hona,370763,6859564
2017,2017-10-04T00:00:00Z,BI409338 X17-225,Hane,521405,6860255
2017,2017-10-01T00:00:00Z,BI409101 W17-153,Hona,504741,6825961
2017,2017-10-04T00:00:00Z,BI409086 W17-138 +,Hona,360621,6868685
2017,2017-09-16T00:00:00Z,BI080141 W12-165 +,Hona,484876,6713091
2017,2017-10-01T00:00:00Z,BI409246 X17-133,Hona,571449,6792097
2017,2017-10-03T00:00:00Z,BI406574 Y15-085,Hane,594479,6894695
2017,2017-10-04T00:00:00Z,BI409245 X17-132 +,Hane,595324,6759613
2017,2017-10-03T00:00:00Z,BI409330 X17-217,Hane,558222,6836833
2017,2017-09-15T00:00:00Z,BI409247 X17-134 +,Hona,486332,6825815
2017,2017-10-03T00:00:00Z,BI406522 Y15-033 +,Hane,600999,6881585
2017,2017-10-03T00:00:00Z,BI409385 X17-272,Hona,553648,6865430
2017,2017-10-04T00:00:00Z,BI409348 X17-235,Hona,523411,6855030
2017,2017-09-24T00:00:00Z,BI409379 X17-266 +,Hane,526943,6839565
2017,2017-09-30T00:00:00Z,BI409014 W17-066,Hona,518780,6800886
2017,2017-09-28T00:00:00Z,BI407326 Z15-596 +,Hane,496732,6838427
2017,2017-10-01T00:00:00Z,BI409064 W17-116,Hane,520679,6801039
2017,2017-09-24T00:00:00Z,BI409117 X17-004 +,Hona,530682,6843561
2017,2017-10-03T00:00:00Z,BI408953 W17-005 +,Hane,502201,6788051
2017,2017-10-03T00:00:00Z,BI409385 X17-272,Hona,552917,6865922
2017,2017-09-30T00:00:00Z,BI409379 X17-266 +,Hane,529696,6839736
2017,2017-09-30T00:00:00Z,BI409063 W17-115 +,Hona,541745,6758775
2017,2017-10-02T00:00:00Z,BI406647 Y15-158,Hona,519655,6904419
2017,2017-10-03T00:00:00Z,BI080270 W1205 X12-077 +,Hona,533342,6802318
2017,2017-10-04T00:00:00Z,BI409248 X17-135 +,Hona,557317,6815539
2017,2017-10-01T00:00:00Z,BI409259 X17-146,Hona,536364,6800005
2017,2017-09-30T00:00:00Z,BI409322 X17-209,Hane,532734,6861965
2017,2017-09-29T00:00:00Z,BI409142 X17-029,Hona,566772,6783846
2017,2017-09-29T00:00:00Z,BI404072 HE136,Hane,374402,6871431
2017,2017-10-04T00:00:00Z,BI080327 X12-132,Hona,535375,6796321
2017,2017-10-04T00:00:00Z,BI409015 W17-067,Hona,380550,6882143
2017,2017-10-03T00:00:00Z,BI409019 W17-071,Hona,482157,6762606
2017,2017-09-15T00:00:00Z,BI409247 X17-134 +,Hona,483738,6826755
2017,2017-10-04T00:00:00Z,BI409248 X17-135 +,Hona,553875,6816291
2017,2017-10-06T00:00:00Z,BI409330 X17-217,Hane,557505,6837343
2017,2017-10-06T00:00:00Z,BI409249 X17-136,Hane,525019,6877506
2017,2017-10-06T00:00:00Z,BI080227 X12-034,Hona,574369,6778287
2017,2017-10-04T00:00:00Z,BI409268 X17-155 +,Hane,595834,6873118
2017,2017-10-05T00:00:00Z,BI409338 X17-225,Hane,524546,6872401
2017,2017-10-04T00:00:00Z,BI409330 X17-217,Hane,557445,6837117
2017,2017-09-30T00:00:00Z,BI080255 X12-062,Hona,546055,6793590
2017,2017-09-30T00:00:00Z,BI409348 X17-235,Hona,529358,6850604
2017,2017-10-03T00:00:00Z,BI040502 XW059,Hona,521113,6806938
2017,2017-10-01T00:00:00Z,BI406768 Z15-038,Hona,506666,6862273
2017,2017-10-04T00:00:00Z,BI080092 W12-112,Hona,522059,6781641
2017,2017-10-05T00:00:00Z,BI409087 W17-139 +,Hane,459139,6733624
2017,2017-10-05T00:00:00Z,BI407297 W1902 Z15-567,Hane,379639,6856630
2017,2017-10-05T00:00:00Z,BI080130 W12-153,Hona,455313,6735033
2017,2017-10-03T00:00:00Z,BI409101 W17-153,Hona,503693,6822017
2017,2017-10-04T00:00:00Z,BI040502 XW059,Hona,523949,6808756
2017,2017-10-05T00:00:00Z,BI409338 X17-225,Hane,526854,6872448
2017,2017-10-06T00:00:00Z,BI409118 X17-005,Hona,572982,6783245
2017,2017-10-05T00:00:00Z,BI080402 X12-207,Hona,513757,6875724
2017,2017-10-06T00:00:00Z,BI409122 X17-009,Hona,541948,6857400
2017,2017-10-05T00:00:00Z,BI080116 W12-137 +,Hona,563731,6758420
2017,2017-10-01T00:00:00Z,BI409101 W17-153,Hona,503695,6822000
2017,2017-10-06T00:00:00Z,BI080270 W1205 X12-077 +,Hona,539190,6806483
2017,2017-10-05T00:00:00Z,BI409259 X17-146,Hona,535063,6796472
2017,2017-10-01T00:00:00Z,BI409103 W17-155,Hona,528025,6730356
2017,2017-09-23T00:00:00Z,BI409118 X17-005,Hona,577275,6782869
2017,2017-10-05T00:00:00Z,BI409377 X17-264 +,Hane,532090,6803213
2017,2017-10-04T00:00:00Z,BI409016 W17-068,Hona,547224,6763373
2017,2017-10-05T00:00:00Z,BI409338 X17-225,Hane,527560,6871828
2017,2017-10-07T00:00:00Z,BI409271 X17-158 +,Hane,520524,6875805
2017,2017-10-05T00:00:00Z,BI409287 X17-174,Hona,539935,6802388
2017,2017-10-04T00:00:00Z,BI409114 X17-001 +,Hane,529760,6802642
2017,2017-10-05T00:00:00Z,BI080323 X12-128,Hona,533613,6876893
2017,2017-10-05T00:00:00Z,BI080010 W12-007 +,Hona,370777,6859570
2017,2017-10-05T00:00:00Z,BI409087 W17-139 +,Hane,457354,6734117
2017,2017-10-07T00:00:00Z,BI409251 X17-138,Hona,523985,6835567
2017,2017-10-07T00:00:00Z,BI409250 X17-137 +,Hane,523894,6835140
2017,2017-10-04T00:00:00Z,BI408943 S17-005 +,Hane,413902,6693352
2017,2017-10-07T00:00:00Z,BI409279 X17-166,Hona,573625,6755108
2017,2017-10-06T00:00:00Z,BI409253 X17-140 +,Hane,606912,6729899
2017,2017-10-07T00:00:00Z,BI040502 XW059,Hona,522925,6808871
2017,2017-10-07T00:00:00Z,BI080215 X12-021,Hona,521079,6880812
2017,2017-10-08T00:00:00Z,BI409262 X17-149 +,Hona,566597,6828946
2017,2017-10-09T00:00:00Z,BI409374 X17-261,Hona,511438,6824700
2017,2017-10-07T00:00:00Z,BI409256 X17-143,Hane,521151,6881367
2017,2017-10-06T00:00:00Z,BI409252 X17-139,Hane,612747,6779524
2017,2017-10-06T00:00:00Z,BI409113 W17-165,Hane,381293,6838522
2017,2017-10-05T00:00:00Z,BI409078 W17-130 +,Hane,571947,6729834
2017,2017-10-09T00:00:00Z,BI406522 Y15-033 +,Hane,603590,6879496
2017,2017-10-07T00:00:00Z,BI406783 Z15-053,Hona,504676,6831901
2017,2017-10-06T00:00:00Z,BI409044 W17-096,Hane,457854,6669339
2017,2017-10-05T00:00:00Z,BI409360 X17-247,Hona,549303,6781200
2017,2017-10-07T00:00:00Z,BI409307 X17-194,Hane,531187,6780025
2017,2017-10-07T00:00:00Z,BI080215 X12-021,Hona,524034,6879633
2017,2017-10-08T00:00:00Z,BI409324 X17-211 +,Hane,531759,6888203
2017,2017-10-07T00:00:00Z,BI080310 X12-116,Hona,500540,6844622
2017,2017-09-27T00:00:00Z,BI409067 W17-119,Hane,493527,6820779
2017,2017-10-06T00:00:00Z,BI080270 W1205 X12-077 +,Hona,535084,6802847
2017,2017-10-11T00:00:00Z,BI409129 X17-016,Hona,535099,6842042
2017,2017-10-07T00:00:00Z,BI409349 X17-236 +,Hona,506622,6847516
2017,2017-10-08T00:00:00Z,BI080134 W12-157,Hona,532639,6767746
2017,2017-10-05T00:00:00Z,BI409017 W17-069 +,Hona,524595,6777092
2017,2017-10-04T00:00:00Z,BI409021 W17-073,Hona,441218,6795773
2017,2017-09-26T00:00:00Z,BI409268 X17-155 +,Hane,589056,6875262
2017,2017-09-24T00:00:00Z,BI406768 Z15-038,Hona,506776,6865635
2017,2017-10-07T00:00:00Z,BI080290 X12-096,Hona,522084,6875901
2017,2017-09-30T00:00:00Z,BI409324 X17-211 +,Hane,516145,6857657
2017,2017-10-05T00:00:00Z,BI080343 X12-148,Hona,583397,6776228
2017,2017-10-07T00:00:00Z,BI409250 X17-137 +,Hane,523141,6835472
2017,2017-10-06T00:00:00Z,BI409379 X17-266 +,Hane,541006,6831093
2017,2017-10-04T00:00:00Z,BI408931 W1401,Hona,524261,6808634
2017,2017-10-01T00:00:00Z,BI409103 W17-155,Hona,529061,6728552
2017,2017-10-07T00:00:00Z,BI080092 W12-112,Hona,530544,6780290
2017,2017-10-11T00:00:00Z,BI406847 Z15-117,Hane,609521,6865500
2017,2017-10-11T00:00:00Z,BI409026 W1901 W17-078,Hona,380565,6881921
2017,2017-10-10T00:00:00Z,BI408944 S17-006,Hane,373224,6762987
2017,2017-10-08T00:00:00Z,BI409255 X17-142,Hona,541058,6776744
2017,2017-10-10T00:00:00Z,BI409264 X17-151,Hona,544289,6801565
2017,2017-10-09T00:00:00Z,BI409025 W17-077,Hona,529185,6793569
2017,2017-10-08T00:00:00Z,BI409110 W17-162,Hane,384230,6832733
2017,2017-10-10T00:00:00Z,BI409082 W17-134 +,Hona,536036,6760519
2017,2017-10-08T00:00:00Z,BI409263 X17-150 +,Hane,566515,6828978
2017,2017-10-06T00:00:00Z,BI080239 X12-046,Hona,528161,6890801
2017,2017-10-08T00:00:00Z,BI409026 W1901 W17-078,Hona,379609,6881849
2017,2017-10-07T00:00:00Z,BI409020 W17-072,Hane,442464,6727931
2017,2017-10-07T00:00:00Z,BI409104 W17-156,Hona,530468,6780680
2017,2017-10-07T00:00:00Z,BI409019 W17-071,Hona,480857,6765525
2017,2017-10-09T00:00:00Z,BI409018 W17-070,Hane,522198,6660120
2017,2017-10-07T00:00:00Z,BI407297 W1902 Z15-567,Hane,380986,6847755
2017,2017-09-16T00:00:00Z,BI409254 X17-141,Hona,561529,6792122
2017,2017-10-07T00:00:00Z,BI409271 X17-158 +,Hane,513703,6876403
2017,2017-10-01T00:00:00Z,BI080116 W12-137 +,Hona,561251,6753072
2017,2017-10-07T00:00:00Z,BI409351 X17-238 +,Hona,564344,6781923
2017,2017-10-07T00:00:00Z,BI407327 Z15-597 +,Hane,519235,6881782
2017,2017-10-01T00:00:00Z,BI409312 X17-199 +,Hona,541974,6775090
2017,2017-10-04T00:00:00Z,BI409258 X17-145 +,Hane,560360,6800687
2017,2017-10-04T00:00:00Z,BI409375 X17-262,Hona,544354,6845592
2017,2017-10-08T00:00:00Z,BI409257 X17-144 +,Hane,484014,6838852
2017,2017-10-08T00:00:00Z,BI080392 X12-197,Hona,536914,6874437
2017,2017-10-08T00:00:00Z,BI407297 W1902 Z15-567,Hane,380346,6855368
2017,2017-10-07T00:00:00Z,BI409108 W17-160,Hona,385385,6836414
2017,2017-10-08T00:00:00Z,BI408949 W17-001,Hona,449950,6707010
2017,2017-10-08T00:00:00Z,BI080392 X12-197,Hona,539470,6872687
2017,2017-10-07T00:00:00Z,BI409256 X17-143,Hane,521150,6881365
2017,2017-09-28T00:00:00Z,BI080282 X12-088 +,Hane,513741,6832279
2017,2017-10-07T00:00:00Z,BI409044 W17-096,Hane,458021,6669316
2017,2017-10-06T00:00:00Z,BI409078 W17-130 +,Hane,571565,6730760
2017,2017-10-07T00:00:00Z,BI409363 X17-250,Hona,506153,6836416
2017,2017-10-10T00:00:00Z,BI080396 X12-201,Hane,551487,6886424
2017,2017-10-10T00:00:00Z,BI409383 X17-270,Hona,534711,6860986
2017,2017-10-10T00:00:00Z,BI409322 X17-209,Hane,532867,6863130
2017,2017-10-10T00:00:00Z,BI409347 X17-234,Hona,543554,6886926
2017,2017-09-27T00:00:00Z,BI407297 W1902 Z15-567,Hane,386959,6845795
2017,2017-10-08T00:00:00Z,BI409373 X17-260,Hona,532604,6861629
2017,2017-10-09T00:00:00Z,BI409023 W17-075,Hona,495309,6751939
2017,2017-10-10T00:00:00Z,BI406628 Y15-139,Hane,522160,6881492
2017,2017-10-05T00:00:00Z,BI409259 X17-146,Hona,534608,6797178
2017,2017-10-07T00:00:00Z,BI080054 W12-056 +,Hona,445606,6817006
2017,2017-10-08T00:00:00Z,BI401082 W0513 HE75 W12-087 +,Hona,360949,6868084
2017,2017-10-10T00:00:00Z,BI080402 X12-207,Hona,546017,6881489
2017,2017-10-08T00:00:00Z,BI409030 W17-082,Hona,520086,6794621
2017,2017-10-09T00:00:00Z,BI409381 X17-268 +,Hona,596698,6758506
2017,2017-10-09T00:00:00Z,BI409294 X17-181 +,Hona,521891,6872221
2017,2017-10-08T00:00:00Z,BI409022 W17-074,Hane,525797,6771368
2017,2017-10-09T00:00:00Z,BI080058 W12-060,Hane,358410,6749911
2017,2017-10-07T00:00:00Z,BI409030 W17-082,Hona,521555,6794458
2017,2017-10-09T00:00:00Z,BI409274 X17-161,Hona,527603,6881470
2017,2017-10-09T00:00:00Z,BI409283 X17-170,Hane,509184,6834768
2017,2017-10-08T00:00:00Z,BI409030 W17-082,Hona,519771,6795720
2017,2017-10-08T00:00:00Z,BI409086 W17-138 +,Hona,362184,6865955
2017,2017-10-10T00:00:00Z,BI409332 X17-219,Hona,547449,6856551
2017,2017-10-10T00:00:00Z,BI406795 Z15-065,Hane,561956,6866662
2017,2017-10-09T00:00:00Z,BI080295 X12-101,Hona,546235,6780890
2017,2017-10-09T00:00:00Z,BI409307 X17-194,Hane,519987,6790222
2017,2017-10-07T00:00:00Z,BI409024 W17-076,Hona,387165,6830817
2017,2017-10-07T00:00:00Z,BI080256 X12-063 +,Hona,519060,6881797
2017,2017-10-09T00:00:00Z,BI080204 X12-010,Hane,505616,6832958
2017,2017-10-10T00:00:00Z,BI080402 X12-207,Hona,544997,6882001
2017,2017-10-09T00:00:00Z,BI409285 X17-172,Hona,534029,6844422
2017,2017-10-10T00:00:00Z,BI409261 X17-148,Hane,531711,6845289
2017,2017-10-09T00:00:00Z,BI406795 Z15-065,Hane,564307,6866299
2017,2017-10-09T00:00:00Z,BI409268 X17-155 +,Hane,593724,6869785
2017,2017-10-09T00:00:00Z,BI409341 X17-228,Hane,513890,6830099
2017,2017-10-10T00:00:00Z,BI409027 W17-079,Hane,571952,6738229
2017,2017-10-09T00:00:00Z,BI409322 X17-209,Hane,538294,6857717
2017,2017-10-09T00:00:00Z,BI408930 W1307 +,Hane,570194,6767053
2017,2017-10-08T00:00:00Z,BI409038 W17-090,Hona,518767,6795372
2017,2017-10-10T00:00:00Z,BI406747 Z15-017,Hona,521955,6882270
2017,2017-10-09T00:00:00Z,BI409363 X17-250,Hona,510406,6835368
2017,2017-10-09T00:00:00Z,BI080376 X12-181,Hona,568463,6762895
2017,2017-10-09T00:00:00Z,BI406795 Z15-065,Hane,563085,6865967
2017,2017-10-09T00:00:00Z,BI409373 X17-260,Hona,532512,6861488
2017,2017-10-04T00:00:00Z,BI409108 W17-160,Hona,386399,6833704
2017,2017-10-10T00:00:00Z,BI409265 X17-152,Hona,521063,6906727
2017,2017-10-09T00:00:00Z,BI409260 X17-147,Hona,510629,6835883
2017,2017-10-06T00:00:00Z,BI080116 W12-137 +,Hona,561201,6753132
2017,2017-10-10T00:00:00Z,BI409029 W17-081 +,Hona,459706,6795269
2017,2017-10-09T00:00:00Z,BI409263 X17-150 +,Hane,566518,6828972
2017,2017-10-09T00:00:00Z,BI409128 X17-015 +,Hane,596724,6758527
2017,2017-10-08T00:00:00Z,BI407297 W1902 Z15-567,Hane,383774,6849108
2017,2017-10-09T00:00:00Z,BI409078 W17-130 +,Hane,572436,6729293
2017,2017-10-10T00:00:00Z,BI409091 W17-143,Hona,545878,6778198
2017,2017-10-10T00:00:00Z,BI080067 W12-069 +,Hane,533623,6872253
2017,2017-10-10T00:00:00Z,BI080392 X12-197,Hona,537449,6871115
2017,2017-10-09T00:00:00Z,BI040502 XW059,Hona,522436,6806332
2017,2017-10-10T00:00:00Z,BI409341 X17-228,Hane,512176,6831600
2017,2017-10-09T00:00:00Z,BI080402 X12-207,Hona,549070,6887583
2017,2017-10-10T00:00:00Z,BI080297 X12-103 +,Hane,596458,6783408
2017,2017-10-09T00:00:00Z,BI406522 Y15-033 +,Hane,598431,6882178
2017,2017-10-10T00:00:00Z,BI409268 X17-155 +,Hane,597191,6871364
2017,2017-10-09T00:00:00Z,BI409266 X17-153,Hona,531784,6886898
2017,2017-10-10T00:00:00Z,BI409029 W17-081 +,Hona,459723,6795268
2017,2017-10-10T00:00:00Z,BI080392 X12-197,Hona,536951,6876760
2017,2017-10-07T00:00:00Z,BI408934 W1409 +,Hane,531061,6761977
2017,2017-10-11T00:00:00Z,BI409270 X17-157,Hane,543173,6790332
2017,2017-10-10T00:00:00Z,BI409029 W17-081 +,Hona,461373,6792966
2017,2017-10-11T00:00:00Z,BI409269 X17-156,Hona,564205,6762398
2017,2017-10-10T00:00:00Z,BI409268 X17-155 +,Hane,595344,6871361
2017,2017-10-10T00:00:00Z,BI080071 W12-089 +,Hona,455341,6755284
2017,2017-10-10T00:00:00Z,BI409028 W17-080,Hane,437443,6797680
2017,2017-10-10T00:00:00Z,BI409029 W17-081 +,Hona,459598,6795317
2017,2017-10-11T00:00:00Z,BI409267 X17-154 +,Hane,579307,6764858
2017,2017-10-10T00:00:00Z,BI409390 X17-277,Hane,567984,6831828
2017,2017-10-10T00:00:00Z,BI409362 X17-249,Hona,603498,6753709
2017,2017-10-11T00:00:00Z,BI409376 X17-263,Hona,580033,6763528
2017,2017-10-09T00:00:00Z,BI409031 W17-083,Hona,435267,6798988
2017,2017-10-12T00:00:00Z,BI409273 X17-160 +,Hane,588419,6785655
2017,2017-10-10T00:00:00Z,BI080024 W12-021 +,Hona,530390,6768547
2017,2017-10-09T00:00:00Z,BI409035 W17-087 +,Hane,450551,6766673
2017,2017-10-11T00:00:00Z,BI409346 X17-233 +,Hona,509030,6845084
2017,2017-10-11T00:00:00Z,BI409338 X17-225,Hane,526581,6850702
2017,2017-10-10T00:00:00Z,BI409272 X17-159,Hane,540549,6849521
2017,2017-10-11T00:00:00Z,BI080263 X12-070,Hona,542930,6824652
2017,2017-10-10T00:00:00Z,BI409271 X17-158 +,Hane,506597,6873289
2017,2017-10-11T00:00:00Z,BI409386 X17-273,Hona,608399,6733333
2017,2017-10-11T00:00:00Z,BI409030 W17-082,Hona,524959,6797018
2017,2017-10-11T00:00:00Z,BI409275 X17-162 +,Hona,511346,6847751
2017,2017-10-07T00:00:00Z,BI409111 W17-163,Hona,388624,6821964
2017,2017-10-11T00:00:00Z,BI409347 X17-234,Hona,544868,6882853
2017,2017-10-10T00:00:00Z,BI409039 W17-091,Hona,555721,6749148
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586785,6748530
2017,2017-10-14T00:00:00Z,BI401081 HE74 W12-082,Hona,369869,6849328
2017,2017-10-14T00:00:00Z,BI080405 X12-210 +,Hona,534829,6842473
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586766,6748585
2017,2017-10-14T00:00:00Z,BI409289 X17-176,Hona,517183,6856755
2017,2017-10-11T00:00:00Z,BI050243 W1114 HE95 W12-083,Hona,394493,6804435
2017,2017-10-11T00:00:00Z,BI080402 X12-207,Hona,542632,6888658
2017,2017-09-26T00:00:00Z,BI407317 Z15-587 +,Hane,407999,6833670
2017,2017-10-10T00:00:00Z,BI080071 W12-089 +,Hona,444389,6767984
2017,2017-10-10T00:00:00Z,BI406271 HE183,Hane,361157,6862473
2017,2017-10-10T00:00:00Z,BI406681 Y15-192,Hona,523677,6907508
2017,2017-10-10T00:00:00Z,BI409038 W17-090,Hona,517040,6789237
2017,2017-10-11T00:00:00Z,BI409037 W17-089,Hona,494282,6798744
2017,2017-10-12T00:00:00Z,BI406795 Z15-065,Hane,563881,6865753
2017,2017-10-09T00:00:00Z,BI408778 HE188,Hona,393792,6802748
2017,2017-10-11T00:00:00Z,BI409050 W17-102,Hane,381032,6881901
2017,2017-10-10T00:00:00Z,BI409279 X17-166,Hona,573142,6755934
2017,2017-10-10T00:00:00Z,BI405007 HE155 +,Hane,392991,6828226
2017,2017-10-11T00:00:00Z,BI409278 X17-165,Hane,491887,6853323
2017,2017-10-07T00:00:00Z,BI409277 X17-164 +,Hane,527395,6836223
2017,2017-10-11T00:00:00Z,BI409276 X17-163,Hane,559917,6794469
2017,2017-10-10T00:00:00Z,BI409098 W17-150 +,Hona,461865,6789843
2017,2017-10-10T00:00:00Z,BI409032 W17-084,Hane,513998,6766531
2017,2017-10-11T00:00:00Z,BI409275 X17-162 +,Hona,511339,6847666
2017,2017-10-11T00:00:00Z,BI080223 X12-029,Hona,511355,6847796
2017,2017-10-08T00:00:00Z,BI409274 X17-161,Hona,527749,6881461
2017,2017-10-11T00:00:00Z,BI409387 X17-274,Hane,547263,6769116
2017,2017-10-09T00:00:00Z,BI406510 Y15-021,Hane,528371,6873638
2017,2017-10-06T00:00:00Z,BI407326 Z15-596 +,Hane,500499,6849341
2017,2017-10-10T00:00:00Z,BI406406 HE182 +,Hane,378644,6763809
2017,2017-10-11T00:00:00Z,BI409273 X17-160 +,Hane,587438,6785927
2017,2017-10-10T00:00:00Z,BI409033 W17-085 +,Hane,402244,6817929
2017,2017-10-11T00:00:00Z,BI409081 W17-133 +,Hane,376384,6889102
2017,2017-10-10T00:00:00Z,BI080245 X12-052 +,Hane,564454,6899631
2017,2017-10-11T00:00:00Z,BI409038 W17-090,Hona,523553,6789178
2017,2017-10-10T00:00:00Z,BI409098 W17-150 +,Hona,461667,6792856
2017,2017-10-10T00:00:00Z,BI409282 X17-169,Hona,566012,6786362
2017,2017-10-11T00:00:00Z,BI409387 X17-274,Hane,546071,6768138
2017,2017-10-09T00:00:00Z,BI406982 Z15-252,Hane,582405,6833853
2017,2017-10-10T00:00:00Z,BI409281 X17-168,Hona,529200,6871409
2017,2017-10-11T00:00:00Z,BI409280 X17-167,Hona,503305,6836609
2017,2017-10-09T00:00:00Z,BI080204 X12-010,Hane,508161,6834012
2017,2017-10-12T00:00:00Z,BI409283 X17-170,Hane,511632,6837723
2017,2017-10-05T00:00:00Z,BI408810 HE199,Hona,369032,6864067
2017,2017-10-14T00:00:00Z,BI409285 X17-172,Hona,534707,6842532
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586730,6748626
2017,2017-10-13T00:00:00Z,BI409128 X17-015 +,Hane,598525,6771890
2017,2017-10-09T00:00:00Z,BI409287 X17-174,Hona,539583,6802256
2017,2017-10-10T00:00:00Z,BI409035 W17-087 +,Hane,444773,6768049
2017,2017-10-11T00:00:00Z,BI409363 X17-250,Hona,507867,6834173
2017,2017-10-11T00:00:00Z,BI408946 S17-008,Hona,381615,6743169
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586782,6748536
2017,2017-10-11T00:00:00Z,BI409286 X17-173,Hona,564464,6829556
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586719,6748649
2017,2017-10-11T00:00:00Z,BI409285 X17-172,Hona,534368,6842276
2017,2017-10-10T00:00:00Z,BI409034 W17-086 +,Hane,444256,6767510
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586774,6748578
2017,2017-10-12T00:00:00Z,BI080092 W12-112,Hona,531111,6777487
2017,2017-10-11T00:00:00Z,BI409374 X17-261,Hona,514836,6828306
2017,2017-10-12T00:00:00Z,BI408938 X12-187,Hona,600031,6765736
2017,2017-10-13T00:00:00Z,BI409284 X17-171,Hane,531133,6852835
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586780,6748555
2017,2017-10-13T00:00:00Z,BI409291 X17-178,Hona,544965,6835716
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586748,6748609
2017,2017-10-13T00:00:00Z,BI409362 X17-249,Hona,610354,6751831
2017,2017-10-12T00:00:00Z,BI409042 W17-094 +,Hane,528008,6755780
2017,2017-10-09T00:00:00Z,BI080058 W12-060,Hane,358778,6749266
2017,2017-10-11T00:00:00Z,BI409290 X17-177,Hona,555096,6777275
2017,2017-10-13T00:00:00Z,BI409375 X17-262,Hona,543642,6845084
2017,2017-10-10T00:00:00Z,BI406271 HE183,Hane,360000,6862088
2017,2017-10-09T00:00:00Z,BI409311 X17-198 +,Hona,586727,6748632
